Parameter,Object,Object timestamp,Writable,Writable timestamp,Value,Value type,Value timestamp,Notification,Notification timestamp,Access list,Access list timestamp
Device.Bridging.Bridge.1.Port.6.ManagementPort,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"false",xsd:boolean,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.6.Name,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"eth0.5",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.6.Status,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"Up",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.7,true,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"",,,,,,
Device.Bridging.Bridge.1.Port.7.Alias,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"cpe-bridgeport",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.7.Enable,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"true",xsd:boolean,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.7.LastChange,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"0",xsd:unsignedInt,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.7.LowerLayers,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"Device.WiFi.SSID.1.",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.7.ManagementPort,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"false",xsd:boolean,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.7.Name,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"ra0",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.7.Status,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"Up",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.8,true,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"",,,,,,
Device.Bridging.Bridge.1.Port.8.Alias,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"cpe-bridgeport",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.8.Enable,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"true",xsd:boolean,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.8.LastChange,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"0",xsd:unsignedInt,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.8.LowerLayers,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"Device.WiFi.SSID.2.",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.8.ManagementPort,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"false",xsd:boolean,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.8.Name,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"ra1",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.8.Status,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"Up",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.9,true,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"",,,,,,
Device.Bridging.Bridge.1.Port.9.Alias,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"cpe-bridgeport",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.9.Enable,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"true",xsd:boolean,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.9.LastChange,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"0",xsd:unsignedInt,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.9.LowerLayers,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"Device.WiFi.SSID.3.",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.9.ManagementPort,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"false",xsd:boolean,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.9.Name,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"rai0",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.9.Status,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"Up",xsd:string,2023-05-25T21:04:24.897Z,,,,
